Size,10,10
Beta,1
Delta,1
autocorr,0.24, 0.26, 0.34, 0.36, 0.5, 0.46, 0.38, 0.34, 0.78, 0.22, 0.52, 0.52, 0.56, 0.58, 0.6, 0.64, 0.66, 0.64, 0.62, 0.64, 0.7, 0.72, 0.7, 0.48, 0.46, 0.44, 0.48, 0.24, 0.6, 0.62, 0.58, 0.56, 0.58, 0.6, 0.56, 0.8, 0.6, 0.68, 0.3, 0.4, 0.34, 0.36, 0.38, 0.64, 0.62, 0.64, 0.62, 0.6, 0.68, 0.7, 0.68, 0.68, 0.62, 0.38, 0.42, 0.8, 0.78, 0.76, 0.78, 0.76, 0.78, 0.76, 0.06, 0.08, 0.36, 0.54, 0.5, 0.48, 0.82, 0.8, 0.82, 0.8, 0.82


Size,10,10
Beta,1
Delta,1
autocorr,0.02, 0, 0.14, 0.12, 0.16, 0.12, 0.1, 0.1, 0.12, 0.12, 0.14, 0.16, 0.02, 0.04, 0.02, 0.02, 0.02, 0.14, 0.12, 5.55112e-18, 0.02, 0.04, 0.04, 0.02, 0.04, 0.14, 0.06, 0.1, 0.06, 0.04, 0.06, 0.06, 0.14, 0.12, 0.1, 0.1, 0.02, 0.14, 0.06, 0.16, 0.16, 0.18, 0.2, 0.2, 0.12, 0.14, 0.1, 0, 0.02, 0.06, 0.04, 0.18, 0.04, 0.1, 0.14, 0.12, 0.06, 0.04, 0.12, 0.02, 0.06, 0.02, 1.11022e-17, 5.55112e-18, 0.08, 0.14, 0.04, 0.06, 0.06, 0.08, 0.1, 0.1, 0.16


Size,10,10
Beta,1
Delta,1
autocorr,0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14


Size,10,10
Beta,1
Delta,1
autocorr,0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.08, 0.06, 0.08, 0.06, 0.08, 0.06, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.06, 0.04, 0.02, 0, 0.02, 0, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0, 0.02, 0, 0.02, 0, 0.02, 0, 0.02


Size,10,10
Beta,1
Delta,1
autocorr,0.18, 0.16, 0.18, 0.16, 0.18, 0.16, 0.18, 0.16, 0.18, 0.16, 0.18, 0.2, 0.18, 0.2, 0.18, 0.2, 0.18, 0.2, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.34, 0.32, 0.34, 0.32, 0.3, 0.28, 0.26, 0.18, 0.16, 0.18, 0.16, 0.18, 0.16, 0.18, 0.2, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24, 0.22, 0.2, 0.22, 0.2, 0.22, 0.2, 0.22, 0.24, 0.22, 0.24, 0.22, 0.24


Size,10,10
Beta,1
Delta,1
autocorr,0.08, 0.06, 0, 5.55112e-18, 0.02, 0.08, 0.02, 0.1, 0.08, 0.1, 0.08, 0.1, 0.14, 0.04, 5.55112e-18, 0.02, 5.55112e-18, 5.55112e-18, 0.02, 0.04, 0.04, 0.1, 0.04, 0.12, 0.1, 0.04, 5.55112e-18, 0.04, 0.06, 0.08, 0.04, 0.04, 0.02, 0.1, 1.66533e-17, 0.08, 0.04, 0.06, 0.1, 5.55112e-18, 0.02, 0.04, 0.04, 0.06, 0.04, 0.1, 0.08, 0.06, 0.04, 0.06, 0.04, 0.08, 0.02, 0.04, 0.04, 0.02, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04, 0.04, 0.02, 0.04, 0.02, 0.04, 0.02, 0.04


Size,10,10
Beta,1
Delta,1
autocorr,0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12, 0.14, 0.12


Size,10,10
Beta,1
Delta,1
autocorr,0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16, 0.14, 0.16


